epoch,total_loss,actual_spike_rate,spike_nonzero_count,spike_element_count,raw_spike_rate,weighted_spike_rate,raw_spike_smooth,weighted_spike_smooth,raw_spike_diversity,weighted_spike_diversity,raw_structural,weighted_structural,raw_sample_diversity,weighted_sample_diversity,raw_temporal_balance,weighted_temporal_balance,raw_spatial_compactness,weighted_spatial_compactness,raw_edge_membrane,weighted_edge_membrane,raw_dense_magnitude_loss,weighted_dense_magnitude_loss,raw_dendritic_cancellation_loss,weighted_dendritic_cancellation_loss
76,0.06516868847608566,0.0187255859375,38350,2048000,0.05237698495388031,0.010475396990776063,0.003261442707851529,0.0,0.5905837411880493,0.0,0.5429495191574096,0.01628848557472229,0.953097137928009,0.038123885517120364,0.00042527669365517793,0.0,0.45550717759132386,0.0,0.02602799838781357,0.0002602799838781357,0.0,0.0,0.0004128188160248101,2.0640940801240507e-05
77,0.06490472096204758,0.01957373046875,40087,2048000,0.05197921493649483,0.010395842987298967,0.003444920428097248,0.0,0.5900427141189575,0.0,0.5424856066703796,0.01627456820011139,0.9490011105537415,0.03796004442214966,0.00045188107248395683,0.0,0.45347797322273253,0.0,0.02555519387125969,0.0002555519387125969,0.0,0.0,0.0003742942879907787,1.8714714399538937e-05
78,0.06471063220500946,0.02015283203125,41273,2048000,0.051728431910276415,0.010345686382055283,0.0035827005580067635,0.0,0.5895115952491761,0.0,0.5420216789245605,0.016260650367736815,0.9457689142227172,0.03783075656890869,0.00045684978319332004,0.0,0.45305059432983397,0.0,0.025402477025985717,0.0002540247702598572,0.0,0.0,0.0003902976904064417,1.951488452032209e-05
79,0.06452687442302704,0.020171875,41312,2048000,0.051731396049261094,0.010346279209852219,0.003717811558395624,0.0,0.5886147594451905,0.0,0.5412223916053772,0.016236671748161315,0.9418587579727172,0.03767435031890869,0.0004527183291502297,0.0,0.4535069191455841,0.0,0.025039416000247002,0.00025039416000247,0.0,0.0,0.00038360549043864014,1.9180274521932007e-05
80,0.06427498453855515,0.0198271484375,40606,2048000,0.051890569716691974,0.010378113943338395,0.00379195573925972,0.0,0.5873417692184448,0.0,0.5400890283584595,0.016202670850753786,0.9356474552154541,0.037425898208618164,0.00044118183385580777,0.0,0.45511715722084045,0.0,0.025008517056703566,0.0002500851705670357,0.0,0.0,0.000364343938883394,1.82171969441697e-05
81,0.06402263379096985,0.01930810546875,39543,2048000,0.052133913040161135,0.010426782608032228,0.003821389328688383,0.0,0.5860400424003601,0.0,0.538911660194397,0.01616734980583191,0.928998806476593,0.037159952259063725,0.00042812381638213993,0.0,0.4576507406234741,0.0,0.025036841228604317,0.0002503684122860432,0.0,0.0,0.0003636179161258042,1.818089580629021e-05
82,0.06382819694280624,0.01912255859375,39163,2048000,0.0522301521897316,0.01044603043794632,0.0039315070137381555,0.0,0.5849683156013489,0.0,0.5379306349754334,0.016137919049263,0.9245011944770813,0.03698004777908325,0.0004312253938987851,0.0,0.4588861427307129,0.0,0.02467905107140541,0.0002467905107140541,0.0,0.0,0.00034818201093003156,1.7409100546501577e-05
83,0.06361839264631271,0.0189892578125,38890,2048000,0.05230067545175553,0.010460135090351106,0.004058994732797146,0.0,0.5839291157722473,0.0,0.5369787530899048,0.016109362592697143,0.9197266306877137,0.03678906522750855,0.0004379689190536737,0.0,0.46024949407577515,0.0,0.02425289623439312,0.0002425289623439312,0.0,0.0,0.0003460393315181136,1.730196657590568e-05
84,0.06339208775758744,0.0189755859375,38862,2048000,0.0523219866156578,0.010464397323131562,0.004226467035710811,0.0,0.582936731338501,0.0,0.5360657668113709,0.016081973004341124,0.9147652697563171,0.036590610790252685,0.00045085544511675834,0.0,0.4613752245903015,0.0,0.02369346296787262,0.0002369346296787262,0.0,0.0,0.0003634529064875096,1.817264532437548e-05
85,0.06314850950241088,0.018658203125,38212,2048000,0.052472964704036715,0.010494592940807344,0.004357822261750698,0.0,0.5814989013671875,0.0,0.53475341796875,0.0160426025390625,0.909054958820343,0.03636219835281372,0.00045779502438381316,0.0,0.4629280197620392,0.0,0.02316434945166111,0.00023164349451661108,0.0,0.0,0.00034945169277489184,1.7472584638744593e-05
86,0.06287435406446457,0.01842041015625,37725,2048000,0.0525833061337471,0.010516661226749421,0.004501703899353743,0.0,0.5800882968902588,0.0,0.5334623522758484,0.01600387056827545,0.9027517924308777,0.03611007169723511,0.00046710604801774024,0.0,0.464615159034729,0.0,0.02261753351986408,0.00022617533519864083,0.0,0.0,0.0003515113149769604,1.757556574884802e-05
87,0.06257162180542945,0.01831494140625,37509,2048000,0.05263265019655228,0.010526530039310457,0.004786904618144036,0.0,0.5783408327102662,0.0,0.531876374721527,0.015956291241645812,0.8962172842025757,0.03584869136810303,0.0004797854986973107,0.0,0.4661851019859314,0.0,0.02235809198021889,0.0002235809198021889,0.0,0.0,0.0003305953764356673,1.6529768821783364e-05
88,0.06223888888955116,0.01779443359375,36443,2048000,0.05286861038208008,0.010573722076416017,0.004817910090088844,0.0,0.5765278372764587,0.0,0.5302193927764892,0.015906581783294675,0.8879579839706421,0.035518319358825684,0.0004677558452822268,0.0,0.46959877872467043,0.0,0.022377339988946914,0.00022377339988946914,0.0,0.0,0.00032986684935167434,1.6493342467583717e-05
89,0.061993730396032336,0.0176533203125,36154,2048000,0.05290664795041084,0.01058132959008217,0.004939225189387798,0.0,0.5749142360687256,0.0,0.5287331218719482,0.015861993656158445,0.8827980213165283,0.03531192085266113,0.00047189487610012294,0.0,0.47179229712486265,0.0,0.022177505269646645,0.00022177505269646645,0.0,0.0,0.00033424341352656484,1.6712170676328243e-05
90,0.061732664674520495,0.0178623046875,36582,2048000,0.05277606311440468,0.010555212622880936,0.005110875420272351,0.0,0.573341628074646,0.0,0.5272754945755005,0.015818264837265013,0.8779928450584411,0.035119713802337645,0.0004755288776941597,0.0,0.4735793380737305,0.0,0.022206542834639548,0.00022206542834639549,0.0,0.0,0.00034817862045019864,1.740893102250993e-05
91,0.061432165652513505,0.0189375,38784,2048000,0.052490259110927584,0.010498051822185517,0.005274166315793991,0.0,0.5715224094390869,0.0,0.5255867614746094,0.015767602844238282,0.8731463537216186,0.034925854148864746,0.0004792639403603971,0.0,0.47563709926605224,0.0,0.022163303330540656,0.00022163303330540655,0.0,0.0,0.0003804971685167402,1.9024858425837012e-05
92,0.06116585060954094,0.01908935546875,39095,2048000,0.052382736831903455,0.010476547366380692,0.0054221048541367054,0.0,0.5694040832519531,0.0,0.5236206278800964,0.015708618836402892,0.8685075359344483,0.034740301437377934,0.0004815414035692811,0.0,0.4775239088535309,0.0,0.02211053520441055,0.00022110535204410551,0.0,0.0,0.0003855762747116387,1.9278813735581936e-05
93,0.06084843972325325,0.01886572265625,38637,2048000,0.0524463549554348,0.010489270991086961,0.005549793910235167,0.0,0.5666081819534302,0.0,0.521033878326416,0.01563101634979248,0.8622250785827636,0.03448900314331055,0.0004817310511134565,0.0,0.4790384464263916,0.0,0.021740072071552277,0.00021740072071552277,0.0,0.0,0.0004349930644966662,2.1749653224833313e-05
94,0.060528058290481565,0.01883056640625,38565,2048000,0.0525289551615715,0.010505791032314301,0.0055688806995749475,0.0,0.5637801122665406,0.0,0.5183973522186279,0.015551920566558837,0.8558926429748536,0.03423570571899414,0.0004727606559172273,0.0,0.4808992614746094,0.0,0.02137013119459152,0.0002137013119459152,0.0,0.0,0.00041880842368118465,2.0940421184059234e-05
95,0.060208073586225506,0.0202548828125,41482,2048000,0.0519118754863739,0.010382375097274781,0.0058062863647937776,0.0,0.5613120908737183,0.0,0.5161100163459778,0.015483300490379333,0.8527685198783874,0.0341107407951355,0.0004990372932516038,0.0,0.4805389380455017,0.0,0.021109409511089326,0.00021109409511089328,0.0,0.0,0.0004112913473509252,2.056456736754626e-05
96,0.05992989057302475,0.0206552734375,42302,2048000,0.05170407503843308,0.010340815007686617,0.005996141105890274,0.0,0.5585777044296265,0.0,0.5135556292533875,0.015406668877601623,0.848791850566864,0.033951674022674565,0.0005009492649696767,0.0,0.4809307241439819,0.0,0.020938813976943492,0.00020938813976943493,0.0,0.0,0.000426910188049078,2.13455094024539e-05
97,0.05957255411148071,0.02091357421875,42831,2048000,0.05158658418059349,0.010317316836118699,0.0061780035682022574,0.0,0.5555347576141357,0.0,0.5107135987281799,0.015321407961845397,0.8426259498596191,0.03370503799438477,0.0004987137252464891,0.0,0.48157920908927915,0.0,0.020636797189712525,0.00020636797189712525,0.0,0.0,0.0004484941712580621,2.242470856290311e-05
98,0.05933029091358185,0.02101171875,43032,2048000,0.05154031360149384,0.010308062720298768,0.0063463421538472176,0.0,0.5523748860359192,0.0,0.5077555165290832,0.015232665495872497,0.8390471358299255,0.03356188543319702,0.0004993351669982075,0.0,0.4818442394733429,0.0,0.020409946739673616,0.00020409946739673615,0.0,0.0,0.0004715662905946374,2.3578314529731873e-05
99,0.05901089015603066,0.021431640625,43892,2048000,0.05145449116826058,0.010290898233652116,0.006557166684418917,0.0,0.5489964189529419,0.0,0.5046078062057495,0.015138234186172486,0.8339440703392029,0.033357762813568115,0.0005098853991366923,0.0,0.48144710540771485,0.0,0.02002007772028446,0.0002002007772028446,0.0,0.0,0.0004758925815112889,2.3794629075564446e-05
100,0.05871451511979103,0.0214599609375,43950,2048000,0.051412510126829146,0.01028250202536583,0.006767457775771618,0.0,0.5455898780822754,0.0,0.501415470123291,0.01504246410369873,0.8291444745063782,0.03316577898025513,0.0005083779385313392,0.0,0.47994671487808227,0.0,0.019865701988339424,0.00019865701988339425,0.0,0.0,0.0005022740080021322,2.511370040010661e-05
