epoch,loss,raw_loss,weight,weighted_loss,raw_gradient_norm,weighted_gradient_norm,cosine_with_dense_gradient,actual_spike_rate,dense_abs_mean
30,dendritic_cancellation_loss,0.0003694957122206688,0.05,1.847478597483132e-05,0.01778343692421913,0.000889171555172652,,0.0,1.726144552230835
30,total,0.07277654111385345,1.0,0.07277654111385345,0.00030503544257953763,0.00030503544257953763,,0.0,1.726144552230835
50,spike_rate,0.058956824243068695,0.2,0.011791365221142769,0.0006283550173975527,0.00012567102385219187,,0.00445556640625,2.211354970932007
50,spike_smooth,0.0007414406863972545,0.0,0.0,0.0001362449984299019,0.0,,0.00445556640625,2.211354970932007
50,spike_diversity,0.6257057785987854,0.0,0.0,0.00469585694372654,0.0,,0.00445556640625,2.211354970932007
50,structural,0.5746264457702637,0.03,0.017238793894648552,0.0040685441344976425,0.00012205628445371985,,0.00445556640625,2.211354970932007
50,sample_diversity,0.9960435628890991,0.04,0.03984174132347107,0.0006574136787094176,2.6296540454495698e-05,,0.00445556640625,2.211354970932007
50,temporal_balance,0.00011014388292096555,0.0,0.0,9.430928184883669e-05,0.0,,0.00445556640625,2.211354970932007
50,spatial_compactness,0.44743651151657104,0.0,0.0,0.01009375136345625,0.0,,0.00445556640625,2.211354970932007
50,edge_membrane,0.16601715981960297,0.01,0.001660171546973288,0.03502298891544342,0.00035022967495024204,,0.00445556640625,2.211354970932007
50,dense_magnitude_loss,0.0,0.5,0.0,0.0,0.0,,0.00445556640625,2.211354970932007
50,dendritic_cancellation_loss,0.0003171704593114555,0.05,1.5858522601774894e-05,0.006865564733743668,0.00034327825414948165,,0.00445556640625,2.211354970932007
50,total,0.0705479234457016,1.0,0.0705479234457016,0.0002701272605918348,0.0002701272605918348,,0.00445556640625,2.211354970932007
75,spike_rate,0.05263327434659004,0.2,0.010526655241847038,0.0011580423451960087,0.0002316085301572457,,0.018035888671875,2.6258857250213623
75,spike_smooth,0.003178260987624526,0.0,0.0,0.000300583807984367,0.0,,0.018035888671875,2.6258857250213623
75,spike_diversity,0.5907294750213623,0.0,0.0,0.0017783367075026035,0.0,,0.018035888671875,2.6258857250213623
75,structural,0.542927622795105,0.03,0.016287827864289284,0.0014247632352635264,4.27429040428251e-05,,0.018035888671875,2.6258857250213623
75,sample_diversity,0.9524257183074951,0.04,0.03809702768921852,0.002303383545950055,9.213535668095574e-05,,0.018035888671875,2.6258857250213623
75,temporal_balance,0.0004014706064481288,0.0,0.0,0.00025148128042928874,0.0,,0.018035888671875,2.6258857250213623
75,spatial_compactness,0.45664358139038086,0.0,0.0,0.006575292441993952,0.0,,0.018035888671875,2.6258857250213623
75,edge_membrane,0.030118921771645546,0.01,0.00030118919676169753,0.0031474672723561525,3.1474672141484916e-05,,0.018035888671875,2.6258857250213623
75,dense_magnitude_loss,0.0,0.5,0.0,0.0,0.0,,0.018035888671875,2.6258857250213623
75,dendritic_cancellation_loss,0.00041306184721179307,0.05,2.0653093088185415e-05,0.010102193802595139,0.0005051096086390316,,0.018035888671875,2.6258857250213623
75,total,0.06523335725069046,1.0,0.06523335725069046,0.0002315940655535087,0.0002315940655535087,,0.018035888671875,2.6258857250213623
100,spike_rate,0.051699988543987274,0.2,0.010339997708797455,0.0014097470557317138,0.00028194941114634275,,0.020843505859375,3.6725497245788574
100,spike_smooth,0.006520074792206287,0.0,0.0,0.0005315397283993661,0.0,,0.020843505859375,3.6725497245788574
100,spike_diversity,0.5432217717170715,0.0,0.0,0.002935880096629262,0.0,,0.020843505859375,3.6725497245788574
100,structural,0.4990916848182678,0.03,0.014972750097513199,0.0024284115061163902,7.285231549758464e-05,,0.020843505859375,3.6725497245788574
100,sample_diversity,0.8300419449806213,0.04,0.0332016758620739,0.0026362708304077387,0.00010545083205215633,,0.020843505859375,3.6725497245788574
100,temporal_balance,0.00048153349780477583,0.0,0.0,0.00024821635452099144,0.0,,0.020843505859375,3.6725497245788574
100,spatial_compactness,0.48166677355766296,0.0,0.0,0.004499624017626047,0.0,,0.020843505859375,3.6725497245788574
100,edge_membrane,0.02265588380396366,0.01,0.00022655882639810443,0.006884888745844364,6.884887989144772e-05,,0.020843505859375,3.6725497245788574
100,dense_magnitude_loss,0.0,0.5,0.0,0.0,0.0,,0.020843505859375,3.6725497245788574
100,dendritic_cancellation_loss,0.0005243336199782789,0.05,2.6216681362711824e-05,0.0021651466377079487,0.00010825729259522632,,0.020843505859375,3.6725497245788574
100,total,0.05876719579100609,1.0,0.05876719579100609,0.00033424797584302723,0.00033424797584302723,,0.020843505859375,3.6725497245788574
